"","assessid","tsyear","pt_avail","ssb","r","total","f","cpue","catch_landings"
"254","AFSC-BKINGCRABPI-1960-2008-JENSEN",1992,3,3991.61,NA,6223.28,NA,NA,0
"255","AFSC-BKINGCRABPI-1960-2008-JENSEN",1993,3,4159.44,NA,5647.22,NA,NA,0
"256","AFSC-BKINGCRABPI-1960-2008-JENSEN",1994,3,3959.86,NA,5728.87,NA,NA,0
"257","AFSC-BKINGCRABPI-1960-2008-JENSEN",1995,3,2830.41,NA,6690.48,NA,NA,0
"258","AFSC-BKINGCRABPI-1960-2008-JENSEN",1996,3,7479.73,NA,11230.94,NA,NA,628.22
"259","AFSC-BKINGCRABPI-1960-2008-JENSEN",1997,3,4508.7,NA,9366.67,NA,NA,425.02
"260","AFSC-BKINGCRABPI-1960-2008-JENSEN",1998,3,2771.45,NA,5279.81,NA,NA,232.24
"261","AFSC-BKINGCRABPI-1960-2008-JENSEN",1999,3,3061.75,NA,4930.55,NA,NA,234.96
"262","AFSC-BKINGCRABPI-1960-2008-JENSEN",2000,3,1691.9,NA,4281.91,NA,NA,0
"263","AFSC-BKINGCRABPI-1960-2008-JENSEN",2001,3,1877.87,NA,3379.26,NA,NA,0
"264","AFSC-BKINGCRABPI-1960-2008-JENSEN",2002,3,1437.89,NA,3179.68,NA,NA,0
"265","AFSC-BKINGCRABPI-1960-2008-JENSEN",2003,3,616.89,NA,2054.77,NA,NA,0
"266","AFSC-BKINGCRABPI-1960-2008-JENSEN",2004,3,607.81,NA,1859.73,NA,NA,0
"267","AFSC-BKINGCRABPI-1960-2008-JENSEN",2005,3,131.54,NA,263.08,NA,NA,0
"268","AFSC-BKINGCRABPI-1960-2008-JENSEN",2006,3,344.73,NA,743.89,NA,NA,0
"269","AFSC-BKINGCRABPI-1960-2008-JENSEN",2007,3,176.9,NA,725.75,NA,NA,0
"270","AFSC-BKINGCRABPI-1960-2008-JENSEN",2008,3,344.73,NA,594.21,NA,NA,0
"271","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1960,2,NA,NA,NA,NA,NA,NA
"272","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1961,2,NA,NA,NA,NA,NA,NA
"273","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1962,2,NA,NA,NA,NA,NA,NA
"274","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1963,2,NA,NA,NA,NA,NA,NA
"275","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1964,2,NA,NA,NA,NA,NA,NA
"276","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1965,2,NA,NA,NA,NA,NA,NA
"277","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1966,2,NA,NA,NA,NA,NA,NA
"278","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1967,2,NA,NA,NA,NA,NA,NA
"279","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1968,2,NA,NA,NA,NA,NA,NA
"280","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1969,2,NA,NA,NA,NA,NA,NA
"281","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1970,2,NA,NA,NA,NA,NA,NA
"282","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1971,2,NA,NA,NA,NA,NA,NA
"283","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1972,2,NA,NA,NA,NA,NA,NA
"284","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1974,2,NA,NA,NA,NA,NA,NA
"285","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1975,2,NA,NA,NA,NA,NA,NA
"286","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1976,2,NA,NA,NA,NA,NA,NA
"287","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1977,2,NA,NA,NA,NA,NA,NA
"288","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1978,2,3285.82,NA,NA,NA,NA,NA
"289","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1979,2,4856.16,NA,NA,NA,NA,NA
"290","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1980,2,7280.61,NA,NA,NA,NA,NA
"291","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1981,2,7606.28,NA,NA,NA,NA,2099.12
"292","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1982,2,5077.51,NA,NA,NA,NA,4011.93
"293","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1983,2,2522.88,NA,NA,NA,NA,4288.41
"294","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1984,2,1689.18,NA,NA,NA,NA,1707.59
"295","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1985,2,1247.83,NA,NA,NA,NA,998.26
"296","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1986,2,1498.21,NA,NA,NA,NA,455.03
"297","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1987,2,1588.93,NA,NA,NA,NA,471.64
"298","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1988,2,1920.96,NA,NA,NA,NA,601.09
"299","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1989,2,2319.22,NA,NA,NA,NA,529.01
"300","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1990,2,3530.31,NA,NA,NA,NA,782.6
"301","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1991,2,3733.06,NA,NA,NA,NA,1529.54
"302","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1992,2,4273.29,NA,NA,NA,NA,1123.06
"303","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1993,2,4594.89,NA,NA,NA,NA,1362.18
"304","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1994,2,4622.56,NA,NA,NA,NA,1707.44
"305","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1995,2,4810.8,NA,NA,NA,NA,1436.11
"306","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1996,2,5614.56,NA,NA,NA,NA,1396.59
"307","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1997,2,5717.98,NA,NA,NA,NA,2109.05
"308","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1998,2,1738.16,NA,NA,NA,NA,1301.65
"309","AFSC-BKINGCRABSMI-1960-2008-JENSEN",1999,2,1234.22,NA,NA,NA,NA,0
"310","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2000,2,1597.1,NA,NA,NA,NA,0
"311","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2001,2,1827.98,NA,NA,NA,NA,0
"312","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2002,2,2126.44,NA,NA,NA,NA,0
"313","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2003,2,2123.26,NA,NA,NA,NA,0
"314","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2004,2,2283.84,NA,NA,NA,NA,0
"315","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2005,2,2399.96,NA,NA,NA,NA,0
"316","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2006,2,3206.44,NA,NA,NA,NA,0
"317","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2007,2,4391.68,NA,NA,NA,NA,0
"318","AFSC-BKINGCRABSMI-1960-2008-JENSEN",2008,2,4872.94,NA,NA,NA,NA,0
"319","AFSC-CABEZNCAL-1916-2005-STANTON",1916,6,1110.54,627.485,1947.75,0.000548769,NA,1.07
"320","AFSC-CABEZNCAL-1916-2005-STANTON",1917,6,1109.96,627.444,1946.66,0.00061059,NA,1.19
"321","AFSC-CABEZNCAL-1916-2005-STANTON",1918,6,1109.29,627.406,1945.51,0.000572015,NA,1.11
"322","AFSC-CABEZNCAL-1916-2005-STANTON",1919,6,1108.67,627.374,1944.52,0.000533351,NA,1.04
"323","AFSC-CABEZNCAL-1916-2005-STANTON",1920,6,1108.14,627.344,1943.7,0.000533577,NA,1.04
"324","AFSC-CABEZNCAL-1916-2005-STANTON",1921,6,1107.65,627.318,1942.98,0.000533775,NA,1.04
"325","AFSC-CABEZNCAL-1916-2005-STANTON",1922,6,1107.22,627.295,1942.35,0.000533947,NA,1.04
"326","AFSC-CABEZNCAL-1916-2005-STANTON",1923,6,1106.84,627.275,1941.82,0.000534095,NA,1.04
"327","AFSC-CABEZNCAL-1916-2005-STANTON",1924,6,1106.51,627.258,1941.36,0.00053422,NA,1.04
"328","AFSC-CABEZNCAL-1916-2005-STANTON",1925,6,1106.23,627.186,1940.97,0.00131767,NA,2.56
"329","AFSC-CABEZNCAL-1916-2005-STANTON",1926,6,1105.05,627.178,1939.24,0.000534804,NA,1.04
"330","AFSC-CABEZNCAL-1916-2005-STANTON",1927,6,1104.92,627.16,1939.12,0.000710742,NA,1.38
"331","AFSC-CABEZNCAL-1916-2005-STANTON",1928,6,1104.63,627.113,1938.73,0.0011498,NA,2.23
"332","AFSC-CABEZNCAL-1916-2005-STANTON",1929,6,1103.86,627.035,1937.62,0.00157371,NA,3.05
"333","AFSC-CABEZNCAL-1916-2005-STANTON",1930,6,1102.58,626.923,1935.97,0.00218432,NA,4.23
"334","AFSC-CABEZNCAL-1916-2005-STANTON",1931,6,1100.76,626.775,1933.46,0.00284837,NA,5.51
"335","AFSC-CABEZNCAL-1916-2005-STANTON",1932,6,1098.36,626.533,1930.07,0.00433386,NA,8.36
"336","AFSC-CABEZNCAL-1916-2005-STANTON",1933,6,1094.46,626.273,1924.44,0.00488075,NA,9.39
"337","AFSC-CABEZNCAL-1916-2005-STANTON",1934,6,1090.29,625.973,1918.5,0.00579013,NA,11.11
"338","AFSC-CABEZNCAL-1916-2005-STANTON",1935,6,1085.5,625.562,1911.7,0.00768886,NA,14.7
"339","AFSC-CABEZNCAL-1916-2005-STANTON",1936,6,1079.02,624.885,1902.4,0.0117563,NA,22.37
"340","AFSC-CABEZNCAL-1916-2005-STANTON",1937,6,1068.49,624.526,1887.13,0.00839099,NA,15.83
"341","AFSC-CABEZNCAL-1916-2005-STANTON",1938,6,1062.98,623.82,1879.7,0.0136384,NA,25.64
"342","AFSC-CABEZNCAL-1916-2005-STANTON",1939,6,1052.3,623.611,1864.23,0.00805004,NA,15.01
"343","AFSC-CABEZNCAL-1916-2005-STANTON",1940,6,1049.17,623.209,1860.44,0.0111614,NA,20.77
"344","AFSC-CABEZNCAL-1916-2005-STANTON",1941,6,1043.19,622.946,1852.08,0.0101696,NA,18.84
"345","AFSC-CABEZNCAL-1916-2005-STANTON",1942,6,1039.32,622.922,1846.39,0.00750458,NA,13.86
"346","AFSC-CABEZNCAL-1916-2005-STANTON",1943,6,1038.96,622.814,1846.09,0.00879012,NA,16.23
"347","AFSC-CABEZNCAL-1916-2005-STANTON",1944,6,1037.38,622.791,1843.8,0.00790261,NA,14.57
"348","AFSC-CABEZNCAL-1916-2005-STANTON",1945,6,1037.04,622.768,1843.39,0.00801164,NA,14.77
"349","AFSC-CABEZNCAL-1916-2005-STANTON",1946,6,1036.71,622.683,1842.93,0.00887654,NA,16.36
"350","AFSC-CABEZNCAL-1916-2005-STANTON",1947,6,1035.47,620.549,1841.11,0.0349092,NA,64.27
"351","AFSC-CABEZNCAL-1916-2005-STANTON",1948,6,1005.15,617.376,1794.8,0.0485067,NA,87.06
"352","AFSC-CABEZNCAL-1916-2005-STANTON",1949,6,962.888,614.395,1731.4,0.0482521,NA,83.54
"353","AFSC-CABEZNCAL-1916-2005-STANTON",1950,6,925.924,610.792,1677.72,0.057903,NA,97.14
"354","AFSC-CABEZNCAL-1916-2005-STANTON",1951,6,884.461,606.274,1617.53,0.0708321,NA,114.57
"355","AFSC-CABEZNCAL-1916-2005-STANTON",1952,6,836.842,604.65,1547.95,0.0450161,NA,69.68
"356","AFSC-CABEZNCAL-1916-2005-STANTON",1953,6,820.785,604.932,1528.34,0.0288427,NA,44.08
"357","AFSC-CABEZNCAL-1916-2005-STANTON",1954,6,823.538,606.186,1536.65,0.0202707,NA,31.15
"358","AFSC-CABEZNCAL-1916-2005-STANTON",1955,6,835.949,607.319,1558.03,0.0211302,NA,32.92
"359","AFSC-CABEZNCAL-1916-2005-STANTON",1956,6,847.448,606.174,1577.15,0.0448801,NA,70.78
"360","AFSC-CABEZNCAL-1916-2005-STANTON",1957,6,835.829,605.473,1559.86,0.0410041,NA,63.96
"361","AFSC-CABEZNCAL-1916-2005-STANTON",1958,6,828.859,605.73,1550.22,0.0317774,NA,49.26
"362","AFSC-CABEZNCAL-1916-2005-STANTON",1959,6,831.406,606.459,1555.11,0.0272262,NA,42.34
"363","AFSC-CABEZNCAL-1916-2005-STANTON",1960,6,838.699,607.723,1565.83,0.0201734,NA,31.59
"364","AFSC-CABEZNCAL-1916-2005-STANTON",1961,6,851.618,609.042,1585.9,0.0183949,NA,29.17
"365","AFSC-CABEZNCAL-1916-2005-STANTON",1962,6,865.466,609.388,1606.3,0.0275663,NA,44.28
"366","AFSC-CABEZNCAL-1916-2005-STANTON",1963,6,869.174,606.65,1610.38,0.0600454,NA,96.7
"367","AFSC-CABEZNCAL-1916-2005-STANTON",1964,6,840.629,606.654,1564.45,0.0315206,NA,49.31
"368","AFSC-CABEZNCAL-1916-2005-STANTON",1965,6,840.667,605.716,1566.72,0.0424764,NA,66.55
"369","AFSC-CABEZNCAL-1916-2005-STANTON",1966,6,831.258,603.808,1553.51,0.0538302,NA,83.63
"370","AFSC-CABEZNCAL-1916-2005-STANTON",1967,6,812.673,604.317,1526.03,0.0308901,NA,47.14
"371","AFSC-CABEZNCAL-1916-2005-STANTON",1968,6,817.568,605.072,1535.18,0.0287068,NA,44.07
"372","AFSC-CABEZNCAL-1916-2005-STANTON",1969,6,824.904,605.528,1547.05,0.0314793,NA,48.7
"373","AFSC-CABEZNCAL-1916-2005-STANTON",1970,6,829.403,605.018,1553.87,0.0411577,NA,63.95
"374","AFSC-CABEZNCAL-1916-2005-STANTON",1971,6,824.379,606.144,1545.94,0.0240743,NA,37.22
"375","AFSC-CABEZNCAL-1916-2005-STANTON",1972,6,835.528,604.578,1563.32,0.0514822,NA,80.48
"376","AFSC-CABEZNCAL-1916-2005-STANTON",1973,6,820.092,603.201,1539.05,0.0503758,NA,77.53
"377","AFSC-CABEZNCAL-1916-2005-STANTON",1974,6,806.912,602.153,1519.33,0.0483367,NA,73.44
"378","AFSC-CABEZNCAL-1916-2005-STANTON",1975,6,797.128,603.175,1505.25,0.0285723,NA,43.01
"379","AFSC-CABEZNCAL-1916-2005-STANTON",1976,6,806.666,602.831,1521,0.0421801,NA,64.16
"380","AFSC-CABEZNCAL-1916-2005-STANTON",1977,6,803.43,602.523,1516.5,0.0426506,NA,64.68
"381","AFSC-CABEZNCAL-1916-2005-STANTON",1978,6,800.555,599.29,1511.56,0.0718668,NA,108.63
"382","AFSC-CABEZNCAL-1916-2005-STANTON",1979,6,771.396,227.691,1465.83,0.0526346,NA,77.15
"383","AFSC-CABEZNCAL-1916-2005-STANTON",1980,6,762.289,337.256,1441.95,0.0786716,NA,113.44
"384","AFSC-CABEZNCAL-1916-2005-STANTON",1981,6,733.238,558.973,1358.11,0.0533532,NA,72.46
"385","AFSC-CABEZNCAL-1916-2005-STANTON",1982,6,727.69,270.549,1298.75,0.0856426,NA,111.23
"386","AFSC-CABEZNCAL-1916-2005-STANTON",1983,6,677.965,169.582,1200.91,0.0855346,NA,102.72
"387","AFSC-CABEZNCAL-1916-2005-STANTON",1984,6,615.993,182.011,1103.71,0.0433915,NA,47.89
"388","AFSC-CABEZNCAL-1916-2005-STANTON",1985,6,596.769,499.056,1042.92,0.0377804,NA,39.4
"389","AFSC-CABEZNCAL-1916-2005-STANTON",1986,6,582.735,237.19,984.34,0.0965813,NA,95.07
"390","AFSC-CABEZNCAL-1916-2005-STANTON",1987,6,514.854,188.142,885.9,0.10363,NA,91.81
"391","AFSC-CABEZNCAL-1916-2005-STANTON",1988,6,441.604,461.364,801.05,0.091276,NA,73.12
"392","AFSC-CABEZNCAL-1916-2005-STANTON",1989,6,399.597,1101.28,742.89,0.119926,NA,89.09
"393","AFSC-CABEZNCAL-1916-2005-STANTON",1990,6,359.962,151.724,710.47,0.0825707,NA,58.66
"394","AFSC-CABEZNCAL-1916-2005-STANTON",1991,6,336.664,194.976,756.37,0.0732238,NA,55.38
"395","AFSC-CABEZNCAL-1916-2005-STANTON",1992,6,329.536,734.514,806.17,0.150424,NA,121.27
"396","AFSC-CABEZNCAL-1916-2005-STANTON",1993,6,338.151,1211.97,783.8,0.100815,NA,79.02
"397","AFSC-CABEZNCAL-1916-2005-STANTON",1994,6,377.15,437.342,828.47,0.0805462,NA,66.73
"398","AFSC-CABEZNCAL-1916-2005-STANTON",1995,6,382.056,687.257,927.93,0.134227,NA,124.55
"399","AFSC-CABEZNCAL-1916-2005-STANTON",1996,6,362.342,876.19,986.2,0.171945,NA,169.57
"400","AFSC-CABEZNCAL-1916-2005-STANTON",1997,6,379.979,206.442,1012.37,0.203619,NA,206.14
"401","AFSC-CABEZNCAL-1916-2005-STANTON",1998,6,392.863,1059,998.8,0.250094,NA,249.79
"402","AFSC-CABEZNCAL-1916-2005-STANTON",1999,6,356.202,170.507,930.52,0.136834,NA,127.33
"403","AFSC-CABEZNCAL-1916-2005-STANTON",2000,6,392.598,86.441,973.06,0.122184,NA,118.89
"404","AFSC-CABEZNCAL-1916-2005-STANTON",2001,6,419.755,117.824,984.99,0.0840184,NA,82.76
"405","AFSC-CABEZNCAL-1916-2005-STANTON",2002,6,465.584,232.057,972.49,0.0761812,NA,74.09
"406","AFSC-CABEZNCAL-1916-2005-STANTON",2003,6,506.753,553.935,919.96,0.0738512,NA,67.94
"407","AFSC-CABEZNCAL-1916-2005-STANTON",2004,6,495.81,540.828,857.2,0.0850554,NA,72.91
"408","AFSC-CABEZNCAL-1916-2005-STANTON",2005,6,444.912,NA,809.52,NA,NA,NA
"409","AFSC-CABEZSCAL-1932-2005-STANTON",1932,6,249.841,140.86,454.93,0.0010773,NA,0.49
"410","AFSC-CABEZSCAL-1932-2005-STANTON",1933,6,249.607,140.842,454.55,0.00136558,NA,0.62
"411","AFSC-CABEZSCAL-1932-2005-STANTON",1934,6,249.314,140.823,454.08,0.00150884,NA,0.69
"412","AFSC-CABEZSCAL-1932-2005-STANTON",1935,6,249.006,140.8,453.6,0.00187896,NA,0.85
"413","AFSC-CABEZSCAL-1932-2005-STANTON",1936,6,248.627,140.771,453,0.00244827,NA,1.11
"414","AFSC-CABEZSCAL-1932-2005-STANTON",1937,6,248.14,140.755,452.22,0.0016176,NA,0.73
"415","AFSC-CABEZSCAL-1932-2005-STANTON",1938,6,247.893,140.698,451.88,0.00456516,NA,2.06
"416","AFSC-CABEZSCAL-1932-2005-STANTON",1939,6,246.955,140.685,450.29,0.00171891,NA,0.77
"417","AFSC-CABEZSCAL-1932-2005-STANTON",1940,6,246.759,140.677,450.1,0.00167607,NA,0.75
"418","AFSC-CABEZSCAL-1932-2005-STANTON",1941,6,246.628,140.645,450.01,0.0034848,NA,1.57
"419","AFSC-CABEZSCAL-1932-2005-STANTON",1942,6,246.103,140.616,449.16,0.00342068,NA,1.54
"420","AFSC-CABEZSCAL-1932-2005-STANTON",1943,6,245.634,140.589,448.42,0.00341822,NA,1.53
"421","AFSC-CABEZSCAL-1932-2005-STANTON",1944,6,245.205,140.564,447.77,0.00345664,NA,1.55
"422","AFSC-CABEZSCAL-1932-2005-STANTON",1945,6,244.807,140.542,447.18,0.00342771,NA,1.53
"423","AFSC-CABEZSCAL-1932-2005-STANTON",1946,6,244.462,140.523,446.68,0.00343152,NA,1.53
"424","AFSC-CABEZSCAL-1932-2005-STANTON",1947,6,244.162,140.396,446.26,0.0105764,NA,4.72
"425","AFSC-CABEZSCAL-1932-2005-STANTON",1948,6,242.159,140.248,442.75,0.0119976,NA,5.31
"426","AFSC-CABEZSCAL-1932-2005-STANTON",1949,6,239.861,140.044,438.9,0.0157526,NA,6.91
"427","AFSC-CABEZSCAL-1932-2005-STANTON",1950,6,236.775,139.891,433.8,0.0130773,NA,5.67
"428","AFSC-CABEZSCAL-1932-2005-STANTON",1951,6,234.5,139.78,430.41,0.011524,NA,4.96
"429","AFSC-CABEZSCAL-1932-2005-STANTON",1952,6,232.87,139.619,428.15,0.0156478,NA,6.7
"430","AFSC-CABEZSCAL-1932-2005-STANTON",1953,6,230.541,139.346,424.54,0.0233228,NA,9.9
"431","AFSC-CABEZSCAL-1932-2005-STANTON",1954,6,226.689,138.553,418.17,0.0540345,NA,22.6
"432","AFSC-CABEZSCAL-1932-2005-STANTON",1955,6,216.129,137.745,399.83,0.0545111,NA,21.8
"433","AFSC-CABEZSCAL-1932-2005-STANTON",1956,6,206.217,136.535,383.56,0.0752569,NA,28.87
"434","AFSC-CABEZSCAL-1932-2005-STANTON",1957,6,192.794,135.694,362.01,0.0591443,NA,21.41
"435","AFSC-CABEZSCAL-1932-2005-STANTON",1958,6,184.318,135.332,349.86,0.0407531,NA,14.26
"436","AFSC-CABEZSCAL-1932-2005-STANTON",1959,6,180.875,135.685,346.4,0.0105055,NA,3.64
"437","AFSC-CABEZSCAL-1932-2005-STANTON",1960,6,184.239,136.214,354.46,0.00491753,NA,1.74
"438","AFSC-CABEZSCAL-1932-2005-STANTON",1961,6,189.481,136.737,364.62,0.00567195,NA,2.07
"439","AFSC-CABEZSCAL-1932-2005-STANTON",1962,6,194.927,137.022,374.1,0.0169238,NA,6.33
"440","AFSC-CABEZSCAL-1932-2005-STANTON",1963,6,198.009,136.953,378.69,0.0336371,NA,12.74
"441","AFSC-CABEZSCAL-1932-2005-STANTON",1964,6,197.252,136.968,376.33,0.0271038,NA,10.2
"442","AFSC-CABEZSCAL-1932-2005-STANTON",1965,6,197.419,136.716,376.22,0.0393025,NA,14.79
"443","AFSC-CABEZSCAL-1932-2005-STANTON",1966,6,194.698,136.033,371.64,0.0608975,NA,22.63
"444","AFSC-CABEZSCAL-1932-2005-STANTON",1967,6,187.652,135.902,359.8,0.0351859,NA,12.66
"445","AFSC-CABEZSCAL-1932-2005-STANTON",1968,6,186.359,136.011,358.46,0.0252469,NA,9.05
"446","AFSC-CABEZSCAL-1932-2005-STANTON",1969,6,187.433,10.678,361.05,0.0239114,NA,8.63
"447","AFSC-CABEZSCAL-1932-2005-STANTON",1970,6,189.043,11.182,359.63,0.0307163,NA,11.05
"448","AFSC-CABEZSCAL-1932-2005-STANTON",1971,6,189.412,369.661,344.33,0.0478387,NA,16.47
"449","AFSC-CABEZSCAL-1932-2005-STANTON",1972,6,185.717,21.566,324.72,0.147824,NA,48
"450","AFSC-CABEZSCAL-1932-2005-STANTON",1973,6,155.566,183.906,287.19,0.0669098,NA,19.22
"451","AFSC-CABEZSCAL-1932-2005-STANTON",1974,6,136.835,124.638,285.43,0.0688041,NA,19.64
"452","AFSC-CABEZSCAL-1932-2005-STANTON",1975,6,134.014,146.534,287.65,0.10116,NA,29.1
"453","AFSC-CABEZSCAL-1932-2005-STANTON",1976,6,133.603,28.4,282.13,0.0685785,NA,19.35
"454","AFSC-CABEZSCAL-1932-2005-STANTON",1977,6,134.935,366.035,283.2,0.0443365,NA,12.56
"455","AFSC-CABEZSCAL-1932-2005-STANTON",1978,6,141.304,12.212,293,0.063816,NA,18.7
"456","AFSC-CABEZSCAL-1932-2005-STANTON",1979,6,143.794,141.81,303.69,0.0459752,NA,13.96
"457","AFSC-CABEZSCAL-1932-2005-STANTON",1980,6,144.354,49.041,315.54,0.602182,NA,190.01
"458","AFSC-CABEZSCAL-1932-2005-STANTON",1981,6,61.605,81.522,154.55,0.251453,NA,38.86
"459","AFSC-CABEZSCAL-1932-2005-STANTON",1982,6,56.806,10.074,137.03,0.403016,NA,55.22
"460","AFSC-CABEZSCAL-1932-2005-STANTON",1983,6,39.505,212.902,100.31,0.189911,NA,19.05
"461","AFSC-CABEZSCAL-1932-2005-STANTON",1984,6,39.861,242.243,99.56,0.396655,NA,39.49
"462","AFSC-CABEZSCAL-1932-2005-STANTON",1985,6,28.408,18.757,92.41,0.354544,NA,32.76
"463","AFSC-CABEZSCAL-1932-2005-STANTON",1986,6,18.408,56.784,102.87,0.36346,NA,37.39
"464","AFSC-CABEZSCAL-1932-2005-STANTON",1987,6,19.097,186.941,105.62,0.326111,NA,34.44
"465","AFSC-CABEZSCAL-1932-2005-STANTON",1988,6,30.417,70.84,104.25,0.181249,NA,18.9
"466","AFSC-CABEZSCAL-1932-2005-STANTON",1989,6,40.209,19.518,116.74,0.148972,NA,17.39
"467","AFSC-CABEZSCAL-1932-2005-STANTON",1990,6,43.171,107.842,126.84,0.332445,NA,42.17
"468","AFSC-CABEZSCAL-1932-2005-STANTON",1991,6,38.887,8.521,107.61,0.374747,NA,40.33
"469","AFSC-CABEZSCAL-1932-2005-STANTON",1992,6,33.603,11.644,85.32,0.268142,NA,22.88
"470","AFSC-CABEZSCAL-1932-2005-STANTON",1993,6,29.446,151.396,74.42,0.0798502,NA,5.94
"471","AFSC-CABEZSCAL-1932-2005-STANTON",1994,6,34.101,20.943,79.93,0.238549,NA,19.07
"472","AFSC-CABEZSCAL-1932-2005-STANTON",1995,6,30.847,143.663,77.2,0.194552,NA,15.02
"473","AFSC-CABEZSCAL-1932-2005-STANTON",1996,6,25.815,37.635,82.41,0.289532,NA,23.86
"474","AFSC-CABEZSCAL-1932-2005-STANTON",1997,6,22.959,8.181,83.39,0.2217,NA,18.49
"475","AFSC-CABEZSCAL-1932-2005-STANTON",1998,6,25.621,80.288,87.02,0.317428,NA,27.62
"476","AFSC-CABEZSCAL-1932-2005-STANTON",1999,6,25.347,398.304,77.53,0.386542,NA,29.97
"477","AFSC-CABEZSCAL-1932-2005-STANTON",2000,6,23.323,10.475,76.63,0.394005,NA,30.19
"478","AFSC-CABEZSCAL-1932-2005-STANTON",2001,6,13.549,38.175,93.8,0.23546,NA,22.09
"479","AFSC-CABEZSCAL-1932-2005-STANTON",2002,6,12.304,297.994,118.46,0.151037,NA,17.89
"480","AFSC-CABEZSCAL-1932-2005-STANTON",2003,6,35.067,105.02,145.15,0.108953,NA,15.81
"481","AFSC-CABEZSCAL-1932-2005-STANTON",2004,6,59.786,110.794,176.61,0.0724489,NA,12.8
"482","AFSC-CABEZSCAL-1932-2005-STANTON",2005,6,70.818,NA,208.42,NA,NA,NA
"483","AFSC-DSOLEGA-1978-2010-STANTON",1978,4,NA,NA,NA,NA,NA,827
"484","AFSC-DSOLEGA-1978-2010-STANTON",1979,4,NA,NA,NA,NA,NA,530
"485","AFSC-DSOLEGA-1978-2010-STANTON",1980,4,NA,NA,NA,NA,NA,570
"486","AFSC-DSOLEGA-1978-2010-STANTON",1981,4,NA,23000,NA,NA,NA,457
"487","AFSC-DSOLEGA-1978-2010-STANTON",1982,4,NA,17000,NA,NA,NA,457
"488","AFSC-DSOLEGA-1978-2010-STANTON",1983,4,NA,23000,NA,NA,NA,354
"489","AFSC-DSOLEGA-1978-2010-STANTON",1984,4,60000,17000,172000,NA,NA,132
"490","AFSC-DSOLEGA-1978-2010-STANTON",1985,4,61000,12000,172000,NA,NA,43
"491","AFSC-DSOLEGA-1978-2010-STANTON",1986,4,62000,11000,173000,NA,NA,23
"492","AFSC-DSOLEGA-1978-2010-STANTON",1987,4,63000,10000,173000,NA,NA,56
"493","AFSC-DSOLEGA-1978-2010-STANTON",1988,4,64000,11000,172000,NA,NA,1087
"494","AFSC-DSOLEGA-1978-2010-STANTON",1989,4,64000,8000,169000,NA,NA,1521
"495","AFSC-DSOLEGA-1978-2010-STANTON",1990,4,64000,9000,165000,NA,NA,2348
"496","AFSC-DSOLEGA-1978-2010-STANTON",1991,4,64000,13000,160000,NA,NA,9741
"497","AFSC-DSOLEGA-1978-2010-STANTON",1992,4,60000,10000,148000,NA,NA,8364
